objid,ra,dec,u,g,r,petroR50_r,petroR90_r,fracDeV_r,deVAB_r,expAB_r,redshift,u_r,u_g,g_r,C_r,morphology,morph_colorcut
1237648702986191206,228.515581208081,-1.21193186567946,19.31755,17.64284,16.75572,2.058875,5.244336,0.2992646,0.3665357,0.4064738,0.05091307,2.5618300000000005,1.674710000000001,0.8871199999999995,2.547185234654848,spiral,elliptical
1237648703516246346,212.953923758717,-0.706862075159517,19.02558,17.73924,16.95303,3.253757,6.615323,0.05397208,0.7319868,0.7466143,0.1175562,2.0725500000000032,1.2863400000000027,0.7862100000000005,2.033133697445753,spiral,spiral
1237648702981800099,218.392922952716,-1.12186662942871,18.57212,17.3628,16.76653,3.252371,6.967002,0.0,0.9341888,0.9237337,0.08091062,1.8055900000000022,1.2093200000000017,0.5962700000000005,2.142130156737961,spiral,spiral
1237648704577929251,185.379361594865,0.0869115592375293,18.13147,17.3532,16.93616,1.606097,4.082895,0.9125936,0.7884555,0.7952556,0.1072231,1.1953099999999992,0.7782699999999991,0.4170400000000001,2.542122300209763,spiral,spiral
1237648704579895311,189.753225728919,0.124837446897283,18.83398,17.60006,16.87173,2.158652,5.397892,0.4996336,0.460449,0.5015752,0.07200869,1.962250000000001,1.2339200000000012,0.7283299999999997,2.500584624108008,spiral,spiral
1237648705133543772,228.181746777919,0.507175190452318,18.68642,17.16112,16.17371,4.700137,9.767612,0.8245862,0.8768185,0.8447432,0.1373313,2.5127099999999984,1.5252999999999979,0.9874100000000006,2.078154743148976,spiral,elliptical
1237648704591692042,216.833168861762,0.0998126500356716,18.99556,16.96548,16.33251,4.492686,9.054199,0.0126844,0.5903491,0.629765,0.08441756,2.663050000000002,2.0300800000000017,0.6329700000000003,2.015319788652045,spiral,elliptical
1237648703520309546,222.235024668839,-0.727207617417141,17.68816,16.49591,16.0479,6.395751,11.97595,0.3829815,0.591932,0.6154208,0.02807129,1.6402600000000014,1.1922500000000014,0.44801,1.8724853422217342,spiral,spiral
1237648703503663148,184.125380421636,-0.820688159484072,19.22015,17.46486,16.98387,2.496545,5.168492,0.0,0.5498754,0.5771883,0.06985381,2.2362800000000007,1.7552899999999987,0.480990000000002,2.0702578964128424,spiral,elliptical
1237648704047284236,199.492683646279,-0.314175008800297,16.24702,15.40807,15.23481,7.796126,18.40304,0.5131472,0.3644259,0.3696847,0.03387971,1.0122099999999996,0.8389499999999988,0.17326000000000086,2.360536502360275,spiral,spiral
1237648675068445173,242.568982923146,0.750119581867514,19.05989,17.49459,16.59285,3.694511,9.429327,0.0197867,0.2113334,0.2279664,0.04427702,2.467040000000001,1.5653000000000006,0.9017400000000002,2.552253058659184,spiral,elliptical
1237648704598835407,233.112485826023,0.0943022173403049,18.98329,17.30168,16.38205,3.323167,7.602686,0.1634614,0.4452807,0.4583306,0.1109121,2.6012400000000007,1.6816099999999992,0.9196300000000015,2.2877833103181393,spiral,elliptical
1237648703507071035,191.924204345635,-0.750411213803693,19.38806,17.73763,16.90716,2.582095,5.903777,0.6215703,0.7167264,0.7145377,0.1082598,2.4808999999999983,1.65043,0.8304699999999983,2.286429043083233,spiral,elliptical
1237648705137541215,237.255041962662,0.51239645672858,16.98948,15.8681,15.33698,9.364803,23.99014,0.8869889,0.6682932,0.7616884,0.03063598,1.6524999999999999,1.1213800000000003,0.5311199999999996,2.561734614171809,spiral,spiral
1237648705123516585,205.188823374973,0.630578233464863,19.30292,17.42396,16.38106,3.364052,7.562167,0.5433152,0.9177516,0.926018,0.1435117,2.921859999999999,1.8789599999999993,1.0428999999999995,2.2479340390695506,spiral,elliptical
1237648704049119426,203.768950640648,-0.306395995292654,17.2373,15.65943,14.76368,7.548931,18.6997,0.709052,0.9068283,0.824976,0.08613902,2.4736200000000004,1.5778700000000008,0.8957499999999996,2.4771321926243597,spiral,elliptical
1237648703518670866,218.376002977171,-0.810341463341509,18.75021,17.39184,16.71036,2.216158,5.376792,0.1852605,0.7653523,0.8270914,0.05578163,2.0398499999999977,1.3583700000000007,0.681479999999997,2.4261771949472917,spiral,spiral
1237648702972100644,196.242958518284,-1.09058050559898,18.96537,17.16834,16.25683,3.689348,8.294011,0.9431553,0.5472772,0.5272071,0.08610736,2.7085399999999993,1.7970299999999995,0.9115099999999998,2.24809668266588,spiral,elliptical
1237648703511724158,202.505350019125,-0.832728166745,19.63442,17.80264,16.93238,2.701668,6.781082,0.1855757,0.1789134,0.201345,0.04846639,2.70204,1.8317799999999984,0.8702600000000018,2.509961253566315,spiral,elliptical
1237648704579109022,188.092680808237,0.0117779786779387,17.85853,16.4395,15.76779,4.027476,9.906283,0.04973151,0.4499546,0.4659368,0.04419503,2.0907399999999985,1.4190299999999993,0.6717099999999991,2.459675240771143,spiral,spiral
1237648702974918838,202.735786481848,-1.15253597354084,18.29824,16.59887,15.75072,5.427276,12.7885,0.5044611,0.540019,0.5388634,0.08666853,2.5475200000000005,1.6993699999999983,0.8481500000000022,2.356338612593132,spiral,elliptical
1237648675068510546,242.673525827608,0.645629408188619,18.9449,17.45382,16.71061,3.609365,7.467346,0.1739728,0.8754604,0.8637771,0.07331888,2.2342900000000014,1.4910800000000002,0.7432100000000013,2.068880814215243,spiral,elliptical
1237648703530598932,245.626585410093,-0.718512152513738,19.06009,17.3177,16.42234,3.243766,7.372365,0.4340781,0.5999913,0.6373125,0.04561796,2.6377500000000005,1.7423900000000003,0.8953600000000002,2.2727795408176794,spiral,elliptical
1237648704594641317,223.545707562291,0.169260020302524,18.71414,16.95099,16.14581,3.321713,8.400283,0.5963166,0.522254,0.5328868,0.08331238,2.5683299999999996,1.7631499999999996,0.80518,2.528900901432484,spiral,elliptical
1237648673994900087,243.076397717554,-0.051235078257416,18.63214,17.03507,16.27731,6.920745,12.34279,0.08540275,0.9000816,0.9143313,0.06366909,2.3548299999999998,1.5970699999999987,0.7577600000000011,1.7834481692361155,spiral,elliptical
1237648673459339959,246.034378113226,-0.473284059283995,19.51987,17.56103,16.443,3.631683,7.382409,0.7274563,0.8199268,0.7786379,0.1424379,3.0768699999999995,1.9588400000000021,1.1180299999999974,2.0327790173316336,spiral,elliptical
1237648703510872275,200.645365178566,-0.679718876633473,17.47912,16.09549,15.40855,3.362375,7.497252,0.2906692,0.5345124,0.514501,0.04545274,2.070570000000002,1.3836300000000001,0.6869400000000017,2.229748912598981,spiral,spiral
1237648704585990322,203.720049471971,0.0271904513458221,18.98292,17.6378,16.95176,2.844352,6.586649,0.4740979,0.8489536,0.8597166,0.08550737,2.03116,1.3451200000000014,0.6860399999999984,2.3156940491190965,spiral,spiral
1237648702993203699,244.458491014004,-1.12890242613284,19.73455,17.8956,16.91516,2.897991,7.223403,0.6375903,0.6814703,0.6584926,0.1059146,2.8193899999999985,1.838949999999997,0.9804400000000015,2.492555359902774,spiral,elliptical
1237648675603808687,239.175064212082,1.06785072355811,19.11156,17.52936,16.71915,3.119171,7.416148,0.0,0.1298235,0.1578891,0.05020094,2.3924100000000017,1.5822000000000003,0.8102100000000014,2.3776022539322144,spiral,elliptical
1237648704051478835,209.115392219446,-0.373131174135876,18.63802,17.31392,16.61053,4.66627,8.690618,0.1776141,0.9337426,0.9594408,0.06961987,2.0274900000000002,1.3241000000000014,0.7033899999999988,1.8624335925696542,spiral,spiral
1237648703516639541,213.818685960935,-0.661274277360616,19.83289,17.94807,16.8862,2.69956,6.881111,0.5471052,0.2570612,0.307512,0.1369607,2.9466900000000003,1.8848199999999977,1.0618700000000025,2.548975018151106,spiral,elliptical
1237648702983241940,221.71563488539,-1.14685036027467,18.12374,16.84423,16.28957,3.322531,5.423247,0.3424724,0.7786875,0.7348164,0.04171393,1.8341700000000003,1.279510000000002,0.5546599999999984,1.632263777222846,spiral,spiral
1237648703522537752,227.229222187348,-0.785444516208202,18.47916,17.20074,16.64365,4.612659,9.509885,0.08936876,0.5658586,0.5867406,0.06988788,1.8355099999999993,1.2784200000000006,0.5570899999999988,2.0616926159076576,spiral,spiral
1237648705128956007,217.722964722291,0.46284493650834,17.19351,16.37535,16.36297,3.12991,7.306837,0.6272883,0.3660025,0.3670011,0.01341123,0.8305399999999992,0.8181599999999989,0.01238000000000028,2.334519842423584,spiral,spiral
1237648672922468973,246.015171970656,-0.902868762939568,17.75489,16.31037,15.54011,5.203332,10.80825,0.1306299,0.5397477,0.4939718,0.04652571,2.2147799999999993,1.4445200000000007,0.7702599999999986,2.0771786232360343,spiral,elliptical
1237648704593068103,219.905733817766,0.123066983655607,18.3665,16.70558,15.89135,2.996261,7.053488,0.5012082,0.4600564,0.456623,0.05148544,2.4751499999999993,1.6609199999999973,0.814230000000002,2.354096655798677,spiral,elliptical
1237648704044597468,193.490180798344,-0.22716657222261,18.03295,17.03404,16.6658,2.728289,5.922555,0.09602903,0.5602661,0.5831234,0.04846285,1.3671499999999988,0.9989099999999986,0.3682400000000001,2.1707945895761043,spiral,spiral
1237648675067986449,241.494650008633,0.69605006365956,19.04171,17.57631,16.74022,4.262817,7.709961,0.0,0.522455,0.5872977,0.07091825,2.3014899999999976,1.465399999999999,0.8360899999999987,1.8086539957028416,spiral,elliptical
1237648705119584427,196.242451547413,0.478536432421771,18.55629,17.44659,16.88391,1.651589,4.205783,0.6867059,0.5734988,0.5657551,0.0837504,1.6723800000000004,1.1097000000000001,0.5626800000000003,2.546507030502141,spiral,spiral
1237648675068379652,242.444787727104,0.686897562643608,18.60534,17.00078,16.29432,3.82981,9.303575,0.4801311,0.9583494,0.9433426,0.04282607,2.3110200000000027,1.6045600000000029,0.7064599999999999,2.4292523649998303,spiral,elliptical
1237648704602636703,241.737495396431,0.0278255560884558,19.43477,17.37,16.39084,3.398958,7.734416,1.0,0.6999888,0.6714745,0.07414038,3.0439299999999996,2.0647699999999993,0.9791600000000003,2.2755256169684945,spiral,elliptical
1237648704602243624,240.922013812815,0.152952369836231,19.14358,17.44093,16.58222,3.883681,9.085427,0.2945857,0.3202091,0.349968,0.05311063,2.5613600000000005,1.7026499999999984,0.8587100000000021,2.3393854953586555,spiral,elliptical
1237648702974460160,201.709683918265,-1.12625924405501,19.08879,17.57993,16.86214,1.762981,4.199601,0.4077409,0.678979,0.7068014,0.07406942,2.2266499999999994,1.5088599999999985,0.7177900000000008,2.3821022461387846,spiral,elliptical
1237648704592871624,219.406909379306,0.0762228089679584,18.94596,17.39197,16.64268,2.932801,6.958594,0.2413888,0.6969014,0.715025,0.08195259,2.303280000000001,1.5539899999999989,0.749290000000002,2.3726785417762746,spiral,elliptical
1237648702993531230,245.138814048416,-1.0956254314423,17.96945,16.36567,15.38007,4.243808,10.61466,0.1994743,0.2986108,0.2708416,0.02051811,2.5893799999999985,1.6037799999999969,0.9856000000000016,2.5012111763774425,spiral,elliptical
1237648704579108978,188.021512966095,0.0115404197112853,19.19211,17.66395,16.70894,3.301848,8.514702,1.0,0.4685794,0.4784631,0.1347296,2.483170000000001,1.5281599999999997,0.9550100000000015,2.5787686168472925,spiral,elliptical
1237648705123844289,205.939407689062,0.466728649342103,17.3738,16.15411,15.53528,4.835099,9.264734,0.0,0.7680934,0.7498648,0.07203879,1.838519999999999,1.21969,0.6188299999999991,1.9161415309179815,spiral,spiral
1237648704044728453,193.670672403705,-0.392065132553114,19.23793,17.54003,16.70449,3.098494,6.86325,0.5223235,0.9654276,0.9852344,0.09636654,2.533439999999999,1.697899999999997,0.8355400000000017,2.2150276876443846,spiral,elliptical
1237648704587956366,208.172367261762,0.157190093314073,19.40221,17.88113,16.9576,2.143779,5.305305,0.5663576,0.7461284,0.725897,0.1659635,2.444610000000001,1.5210800000000013,0.9235299999999995,2.474744364974188,spiral,elliptical
1237648704068059872,247.031131759973,-0.295282255152567,18.94723,17.49584,16.68891,3.541254,8.214495,0.06439054,0.1710901,0.1975174,0.04658657,2.258320000000001,1.45139,0.8069300000000013,2.3196571045172134,spiral,elliptical
1237648704057573661,223.045971411794,-0.256103908938803,17.04711,15.18467,14.32625,7.336772,15.33312,0.7804096,0.8518474,0.8163945,0.04321273,2.72086,1.8624399999999994,0.8584200000000006,2.0899000268783055,spiral,elliptical
1237648702990975434,239.427637667954,-1.11463514175359,18.25781,17.28314,16.90371,2.312954,5.685081,0.1535101,0.6168452,0.6870674,0.05550607,1.354099999999999,0.9746699999999997,0.37942999999999927,2.457930853791299,spiral,spiral
1237648704604340677,245.614181511667,0.158452012442657,18.86265,17.23543,16.49867,2.87835,7.415072,0.5126965,0.9493203,0.9615095,0.07967084,2.363979999999998,1.6272199999999977,0.7367600000000003,2.576153699167926,spiral,elliptical
1237648703516508315,213.454648985711,-0.775199186863395,18.66351,16.70308,15.63021,4.517707,11.60148,0.6922618,0.5733699,0.5656807,0.1195413,3.0332999999999988,1.9604299999999988,1.07287,2.5680018646627594,spiral,elliptical
1237648705128104145,215.724693047304,0.621579668930717,19.17536,17.73812,16.92164,3.602265,8.900637,0.5183657,0.8091955,0.826414,0.170104,2.2537200000000013,1.4372400000000027,0.8164799999999985,2.4708445936098538,spiral,elliptical
1237648704044925105,194.159925101786,-0.224335980762184,19.2613,17.51053,16.56731,3.247693,6.837379,0.5403691,0.7606638,0.7554291,0.1348493,2.6939899999999994,1.7507699999999993,0.9432200000000002,2.105303364572945,spiral,elliptical
1237648675605774871,243.624402903415,1.16759755084609,18.02971,16.8872,16.42735,2.408454,5.351487,0.0,0.7199927,0.777139,0.0286315,1.602360000000001,1.1425100000000015,0.4598499999999994,2.221959398020473,spiral,spiral
1237648703524307076,231.348654190946,-0.709977947470593,18.11424,16.50473,15.63759,6.591848,15.75263,1.0,0.7140794,0.6123709,0.0381603,2.4766499999999994,1.6095100000000002,0.8671399999999991,2.3897137798080297,spiral,elliptical
1237648704583106724,197.20732747345,0.0471236393106375,19.53724,17.6856,16.80624,2.19803,5.454478,0.5613799,0.3798417,0.4246866,0.08134668,2.7310000000000016,1.8516399999999997,0.8793600000000019,2.4815302793865412,spiral,elliptical
1237648705121747175,201.226038973606,0.495166055365481,18.0294,17.15425,16.87729,3.303706,7.086948,0.302793,0.8498802,0.871584,0.06028418,1.1521100000000004,0.8751499999999979,0.27696000000000254,2.145150930500474,spiral,spiral
1237648704594510235,223.199818329616,0.0330921592524836,18.44598,17.28734,16.89034,3.618849,8.321477,0.1002807,0.4136562,0.4291674,0.04434668,1.5556400000000004,1.1586399999999983,0.397000000000002,2.299481686027795,spiral,spiral
1237648702972887251,198.135644934478,-1.15086985901223,18.25835,17.06818,16.49796,2.474811,6.266925,0.5478582,0.6869175,0.657283,0.08569794,1.760390000000001,1.1901699999999984,0.5702200000000026,2.5322842835271056,spiral,spiral
1237648703506808952,191.330192628836,-0.760445599685824,17.50749,15.74121,15.24121,10.18437,20.29161,0.5037368,0.6471904,0.6833075,0.02297334,2.26628,1.76628,0.5,1.9924266302186586,spiral,elliptical
1237648704604668151,246.433045451399,0.198817422040273,18.59352,17.07303,16.35998,3.598472,7.749985,0.308908,0.5429566,0.5651901,0.08537927,2.2335400000000014,1.5204900000000023,0.7130499999999991,2.1536877319039855,spiral,elliptical
1237648703505039476,187.243811668957,-0.713685709478051,18.59118,17.35808,16.80718,2.6893,6.989964,0.2054003,0.3944671,0.4235041,0.04305903,1.7840000000000025,1.2331000000000003,0.5509000000000022,2.5991759937530214,spiral,spiral
1237648704578584799,186.864198259196,0.0488906726489193,18.78979,17.4279,16.68736,2.478718,6.436124,0.6871991,0.7618307,0.7235782,0.1129216,2.1024299999999982,1.361889999999999,0.7405399999999993,2.596553540983686,spiral,spiral
1237648674529476964,237.799417858212,0.297335296361834,18.30356,16.83746,16.1022,3.923767,8.412052,0.04582351,0.4473124,0.4479964,0.03353775,2.201360000000001,1.4661000000000008,0.7352600000000002,2.143871437830024,spiral,elliptical
1237648702967251093,185.210611378579,-1.10329519405427,19.33946,17.54367,16.46906,3.807711,8.97708,0.9571604,0.898578,0.8803063,0.1326728,2.8704,1.7957900000000002,1.0746099999999998,2.357605395997753,spiral,elliptical
1237648702978326802,210.488127927605,-1.18578285926995,18.89368,17.3616,16.76858,4.946828,10.67317,0.0,0.2834005,0.2884571,0.02544127,2.1250999999999998,1.5320800000000006,0.5930199999999992,2.157578553367936,spiral,spiral
1237648704579109057,188.095730369396,0.0318733436702256,19.06051,17.42766,16.58445,2.185749,5.326794,0.664099,0.7057533,0.7240859,0.08114808,2.4760600000000004,1.6328500000000012,0.8432099999999991,2.43705658792478,spiral,elliptical
1237648705132363819,225.406433794597,0.624090790353322,19.63127,17.89151,16.98274,3.885763,9.029554,1.0,0.8436377,0.8681093,0.09704342,2.648530000000001,1.7397600000000004,0.9087700000000005,2.323753147065325,spiral,elliptical
1237648702987370765,231.085153283444,-1.0766453166906,19.49231,17.73498,16.69808,4.256545,10.54848,1.0,0.7313352,0.7252776,0.09806379,2.794229999999999,1.7573299999999996,1.0368999999999993,2.478178898613782,spiral,elliptical
1237648705137213843,236.502533438717,0.556853317106101,18.14724,16.96028,16.31061,3.632382,6.741374,0.04170574,0.6982779,0.7345579,0.1199472,1.8366299999999995,1.1869599999999991,0.6496700000000004,1.8559099786311022,spiral,spiral
1237648673460847568,249.49655124089,-0.498468271539199,18.99369,17.31122,16.48666,4.770514,9.07431,0.0,0.7476622,0.7636463,0.05894065,2.5070300000000003,1.6824700000000021,0.8245599999999982,1.902166097825098,spiral,elliptical
1237648673459667002,246.695625778243,-0.510110723913477,18.0106,16.81185,16.32209,5.088657,10.27149,0.4491696,0.5922323,0.5615323,0.044495,1.6885100000000008,1.1987500000000004,0.4897600000000004,2.0185070441965336,spiral,spiral
1237648704592740527,219.160946766386,0.117398135313972,18.30758,17.02949,16.52495,6.984428,13.41774,0.1736011,0.5039328,0.5320629,0.02986431,1.782630000000001,1.2780900000000024,0.5045399999999987,1.9210936099563198,spiral,spiral
1237648705126924499,213.024373289921,0.485351355563937,18.44178,16.90574,16.14071,3.818415,9.893021,0.2562075,0.304451,0.3273608,0.05477605,2.301070000000003,1.5360399999999998,0.765030000000003,2.5908710813256284,spiral,elliptical
1237648703520833728,223.290626378837,-0.639103516802542,18.38262,17.22134,16.75249,3.608315,7.003258,0.0,0.9551244,0.9254588,0.07764611,1.6301299999999976,1.1612799999999979,0.46884999999999977,1.9408665817701614,spiral,spiral
1237648705118273800,193.31915775778,0.435284682987802,19.35182,17.60875,16.7478,2.475606,6.232716,1.0,0.7290803,0.7167354,0.08067673,2.6040199999999984,1.7430699999999995,0.860949999999999,2.5176526474729823,spiral,elliptical
1237648702993203786,244.48373972781,-1.23444589995896,19.22253,17.6655,16.77784,2.578695,5.56873,0.6049799,0.7653136,0.7798368,0.09839476,2.444689999999998,1.5570299999999975,0.8876600000000003,2.1595147933353886,spiral,elliptical
1237648704050102589,206.068531023143,-0.244652267556107,18.30368,17.26131,16.89051,3.267678,7.389421,0.0,0.3133831,0.3499955,0.07110524,1.413170000000001,1.0423699999999982,0.3708000000000027,2.261367552127229,spiral,spiral
1237648704055541889,218.47827158868,-0.411230580146759,18.22265,16.66504,16.13432,6.15464,11.7696,0.4461706,0.8435841,0.8189374,0.03588079,2.0883300000000027,1.5576100000000004,0.5307200000000023,1.912313311582806,spiral,spiral
1237648675069953020,246.096302694018,0.791413869749349,19.13946,17.60407,16.78533,2.808888,7.271885,0.3081474,0.3938461,0.426107,0.05803312,2.3541300000000014,1.5353899999999996,0.8187400000000018,2.588883928444281,spiral,elliptical
1237648675603808635,239.15138455562,1.06863771134874,18.68742,17.38063,16.91847,3.793118,9.465225,0.4278863,0.9210854,0.9089396,0.04958897,1.7689500000000002,1.3067899999999995,0.4621600000000008,2.495367926861226,spiral,spiral
1237648705120567501,198.52812897054,0.565936978563019,19.54669,17.67115,16.73791,1.878455,4.872474,0.9492145,0.7184523,0.7353725,0.0811113,2.8087800000000023,1.8755400000000009,0.9332400000000014,2.5938731563971458,spiral,elliptical
1237648704067665972,246.042127614778,-0.367370171695212,17.20844,16.53498,16.93488,1.185698,2.816861,0.4681059,0.367984,0.3950109,0.03132734,0.2735599999999998,0.6734599999999986,-0.3998999999999988,2.375698533690704,spiral,spiral
1237648704061768134,232.688151658266,-0.36986204531429,17.34794,15.72597,14.86455,4.995069,12.90617,0.4612133,0.4004937,0.3788096,0.03795296,2.4833900000000018,1.621970000000001,0.8614200000000007,2.583782125932595,spiral,elliptical
1237648703509627162,197.765812138073,-0.788014978218091,18.81549,17.16551,16.31389,3.598539,8.047112,0.6108398,0.824641,0.7610512,0.08014426,2.5016,1.6499799999999993,0.8516200000000005,2.2362164200526937,spiral,elliptical
1237648704602767763,242.019162347849,0.119773707771357,18.72103,17.42662,16.8709,2.681004,5.659524,0.0,0.316204,0.3499222,0.05912129,1.85013,1.2944099999999992,0.5557200000000009,2.1109718597958076,spiral,spiral
1237648704040665256,184.497161439604,-0.333110691963939,18.74085,17.51748,16.92795,3.613549,7.238543,0.0,0.7329531,0.7594137,0.07144404,1.812899999999999,1.2233699999999992,0.5895299999999999,2.003167246382988,spiral,spiral
1237648703525945748,235.077077475121,-0.812512874382079,18.55691,16.96819,16.46258,4.209204,9.876458,0.08382336,0.4712974,0.5095015,0.0125234,2.0943299999999994,1.5887199999999986,0.5056100000000008,2.346395660557198,spiral,spiral
1237648703525028182,232.943326904945,-0.731077543999411,19.90145,18.04902,16.8155,3.234439,7.114447,0.9746158,0.9643531,0.9634451,0.1573775,3.0859500000000004,1.8524300000000018,1.2335199999999986,2.1995922631405325,spiral,elliptical
1237648703521227072,224.278663006876,-0.749361748349455,18.92051,17.41899,16.78222,4.40073,9.591799,0.1717732,0.7473065,0.7059588,0.08679748,2.1382900000000014,1.5015199999999993,0.6367700000000021,2.1795927039377556,spiral,spiral
1237648704597786760,230.731927811986,0.122033148123392,19.99158,17.95466,16.96299,3.08415,6.671368,1.0,0.6775157,0.660203,0.1275737,3.0285899999999977,2.0369199999999985,0.9916699999999992,2.163113986025323,spiral,elliptical
1237648704060260538,229.122171593793,-0.401294491391947,19.19332,17.63256,16.9431,2.699483,5.657979,0.1190994,0.7644387,0.7877405,0.050802,2.2502199999999988,1.5607599999999984,0.6894600000000004,2.095949113219087,spiral,elliptical
1237648704045842573,196.310971758879,-0.373294920001293,18.29792,16.63095,15.77327,9.615265,24.10302,0.0,0.1926685,0.140416,0.02268739,2.524650000000001,1.6669700000000027,0.8576799999999984,2.5067452639110828,spiral,elliptical
1237648703510413433,199.557114913468,-0.643822388833874,19.20914,17.31455,16.2501,2.81543,6.992551,0.5647012,0.4585504,0.4830998,0.1110676,2.9590400000000017,1.8945900000000009,1.0644500000000008,2.4836529411137906,spiral,elliptical
1237648704595493284,225.524896067323,0.115155488451795,17.73651,16.29878,15.62852,5.708409,14.64885,0.3465096,0.7498394,0.7353007,0.04079574,2.107989999999999,1.4377299999999984,0.6702600000000007,2.566187881772312,spiral,spiral
1237648702994514078,247.432778017442,-1.07748914997849,19.64279,17.94763,16.86351,2.610849,6.484108,0.6292337,0.6507641,0.6697688,0.1528406,2.77928,1.6951600000000013,1.0841199999999986,2.4835247078632277,spiral,elliptical
1237648704599228577,234.034936165816,0.0920580265883506,18.5339,16.95671,16.17496,5.664443,14.49172,0.7285889,0.6447384,0.618601,0.09511729,2.3589400000000005,1.577189999999998,0.7817500000000024,2.558366285970218,spiral,elliptical
1237648674530328779,239.684646822804,0.241074818506521,18.74969,17.47721,16.88932,3.292786,6.545798,0.0,0.6077869,0.6523006,0.05071344,1.8603699999999996,1.2724800000000016,0.587889999999998,1.9879208670104889,spiral,spiral
1237648705127514152,214.343212023735,0.472679147821401,19.63085,17.71961,16.88926,2.041948,5.194688,0.6732039,0.3953902,0.4526638,0.05033805,2.7415899999999986,1.9112399999999994,0.8303499999999993,2.5439864286455873,spiral,elliptical
1237648704603685439,244.157017915325,0.101294961556052,17.91908,16.46559,15.78611,4.445008,9.696459,0.2190897,0.8999217,0.8713394,0.0814922,2.1329700000000003,1.4534900000000022,0.6794799999999981,2.181426670098232,spiral,spiral
1237648704597786806,230.745251313895,0.098955165976483,17.77025,15.7556,14.82466,6.623234,13.85931,0.7085362,0.8250716,0.7747717,0.05835623,2.945590000000001,2.0146500000000014,0.9309399999999997,2.092529117950536,spiral,elliptical
1237648705121616133,200.944395083208,0.467890283859362,18.26354,17.17555,16.80144,3.428652,6.984685,0.0,0.5545337,0.6224825,0.05432961,1.4620999999999995,1.0879899999999978,0.3741100000000017,2.0371519185965794,spiral,spiral
1237648702967447657,185.6353503827,-1.20989665972918,18.18849,17.00276,16.55171,6.365371,11.88344,0.05539669,0.9002185,0.9319267,0.04931947,1.6367800000000017,1.185730000000003,0.4510499999999986,1.866888827061298,spiral,spiral
1237648704049250518,204.08488409237,-0.412822271906921,19.47871,17.62571,16.88785,3.453706,7.422338,0.0,0.2499833,0.2569132,0.04741794,2.5908599999999993,1.852999999999998,0.7378600000000013,2.1490937560985213,spiral,elliptical
1237648675603743074,238.95211339806,1.20601241788535,19.54832,17.7261,16.90218,2.939523,7.450456,0.5311876,0.2689118,0.3195679,0.1002968,2.646139999999999,1.8222200000000015,0.8239199999999975,2.5345799301451293,spiral,elliptical
1237648704063734223,237.154881439567,-0.243845414706943,18.5143,17.25373,16.74045,5.074612,9.493034,0.1290359,0.7500625,0.7308692,0.05480139,1.7738499999999995,1.2605699999999977,0.5132800000000017,1.870691591790663,spiral,spiral
1237648703521095993,224.01560553692,-0.656084793065036,18.30292,16.95268,16.30225,3.84451,7.526007,0.1263231,0.852195,0.8530967,0.09933627,2.0006699999999995,1.3502399999999994,0.6504300000000001,1.9575984975978733,spiral,spiral
1237648705129873672,219.779772733696,0.508632555826582,17.27438,16.14879,15.72019,8.098629,17.17457,0.1558364,0.6706628,0.6743053,0.03325611,1.5541900000000002,1.125589999999999,0.4286000000000012,2.1206762280381035,spiral,spiral
1237648702994973259,248.562046686873,-1.19873932620283,18.64817,17.41864,16.94412,2.227987,5.262314,0.2309618,0.4193014,0.4244205,0.05111748,1.7040499999999987,1.2295300000000005,0.4745199999999983,2.3619141404325967,spiral,spiral
1237648703530795574,246.08974269035,-0.656274585560051,18.59915,17.14246,16.43404,3.408392,7.431695,0.0,0.5954064,0.6080181,0.0541275,2.165110000000002,1.4566900000000018,0.7084200000000003,2.1804108799692057,spiral,spiral
1237648704049643618,204.956250994211,-0.33026305112496,17.12203,16.11509,15.68797,2.883983,6.80454,0.09558214,0.4969349,0.4916968,0.02243455,1.4340599999999988,1.0069400000000002,0.4271199999999986,2.359424448757153,spiral,spiral
1237648704054689846,216.471254337641,-0.228636422647745,19.98001,17.87635,16.89016,2.930555,6.379378,0.6938818,0.8642126,0.8829091,0.1278662,3.0898499999999984,2.1036600000000014,0.986189999999997,2.1768497776018534,spiral,elliptical
1237648675605250531,242.451059751996,1.08957908403602,18.46837,17.05451,16.43692,4.083939,8.918433,0.05796409,0.7429777,0.7579582,0.05591223,2.0314499999999995,1.4138599999999997,0.6175899999999999,2.183782127989669,spiral,spiral
1237646588247081807,81.0517900476276,1.13277158097924,18.12191,16.94231,16.46729,3.422946,8.700336,0.08777519,0.2548765,0.2634857,0.02760175,1.6546200000000013,1.1796000000000006,0.47502000000000066,2.541768406512986,spiral,spiral
1237648703518998743,219.197467215925,-0.759504417698888,18.50526,17.29201,16.80853,3.666415,8.196739,0.2268091,0.6415972,0.6628576,0.03776548,1.6967299999999987,1.2132499999999986,0.48348000000000013,2.2356277180842867,spiral,spiral
1237648702972100793,196.259720242647,-1.17861878502606,18.26495,16.64751,15.81328,4.643453,11.52088,0.8764087,0.6873443,0.6636238,0.08573217,2.4516699999999982,1.6174399999999984,0.8342299999999998,2.4811018868932235,spiral,elliptical
